Date,AAPL,AMZN,BND,GLD,JPM,MSFT,NVDA,SPY
2023-06-06,176.7323760986328,126.61000061035156,64.89860534667969,182.33999633789062,129.55096435546875,325.96722412109375,38.574851989746094,410.8373718261719
2023-06-07,175.361572265625,121.2300033569336,64.53282928466797,180.14999389648438,130.80613708496094,315.9052734375,37.402137756347656,409.4168701171875
2023-06-08,178.07354736328125,124.25,64.85396575927734,182.52999877929688,130.8433074951172,317.7417907714844,38.435123443603516,411.8932189941406
2023-06-09,178.45816040039062,123.43000030517578,64.72018432617188,182.0399932861328,131.10362243652344,319.2364196777344,38.694618225097656,412.63232421875
2023-06-12,181.2490234375,126.56999969482422,64.85396575927734,181.8800048828125,131.09432983398438,324.1794738769531,39.40522766113281,416.3756408691406
2023-06-13,180.77569580078125,126.66000366210938,64.56851959228516,180.5399932861328,132.0426788330078,326.5631103515625,40.942237854003906,419.12078857421875
2023-06-14,181.40679931640625,126.41999816894531,64.62205505371094,180.63999938964844,131.5499267578125,329.5425720214844,42.91341018676758,419.61993408203125
2023-06-15,183.4383544921875,127.11000061035156,65.02348327636719,181.91000366210938,133.0375213623047,340.05389404296875,42.570072174072266,424.8221740722656
2023-06-16,182.36341857910156,125.48999786376953,64.88077545166016,181.6300048828125,133.19557189941406,334.4172058105469,42.60899353027344,423.3751220703125
2023-06-20,182.45216369628906,125.77999877929688,64.96995544433594,179.75,132.516845703125,330.2361755371094,43.72282409667969,421.1786193847656
2023-06-21,181.41665649414062,124.83000183105469,65.07701110839844,179.49000549316406,132.3216094970703,325.8499450683594,42.9613151550293,419.02056884765625
2023-06-22,184.41465759277344,130.14999389648438,64.76478576660156,177.7100067138672,129.7741241455078,331.8577880859375,42.94134521484375,420.5331726074219
2023-06-23,184.0990753173828,129.3300018310547,64.95210266113281,178.1999969482422,129.09539794921875,327.2762145996094,42.12693786621094,417.3538818359375
2023-06-26,182.70858764648438,127.33000183105469,65.03240966796875,178.50999450683594,129.41148376464844,321.0046691894531,40.55300521850586,415.648681640625
2023-06-27,185.45997619628906,129.17999267578125,64.90752410888672,177.69000244140625,129.42083740234375,326.8366394042969,41.79458236694336,420.2055358886719
2023-06-28,186.63352966308594,129.0399932861328,65.1126937866211,177.27999877929688,128.85365295410156,328.0870361328125,41.03705596923828,420.4175109863281
2023-06-29,186.9688262939453,127.9000015258789,64.62205505371094,177.08999633789062,133.3535919189453,327.3055114746094,40.74263000488281,422.0745544433594
2023-06-30,191.2882843017578,130.36000061035156,64.84510040283203,178.27000427246094,135.222412109375,332.66864013671875,42.21975326538086,427.0553283691406
2023-07-03,189.7991943359375,130.22000122070312,64.66084289550781,178.47000122070312,136.31021118164062,330.1775207519531,42.33052444458008,427.5466613769531
2023-07-05,188.68478393554688,130.3800048828125,64.39253234863281,177.83999633789062,135.40216064453125,330.33380126953125,42.23472213745117,426.91082763671875
2023-07-06,189.1581573486328,128.36000061035156,63.981143951416016,177.30999755859375,134.06349182128906,333.3817138671875,42.021141052246094,423.5678405761719
2023-07-07,188.0437774658203,129.77999877929688,63.94538497924805,178.63999938964844,135.12135314941406,329.42529296875,42.42036056518555,422.4984130859375
2023-07-10,186.0023956298828,127.12999725341797,64.16893768310547,178.77999877929688,135.87962341308594,324.159912109375,42.097984313964844,423.5678405761719
2023-07-11,185.479736328125,128.77999877929688,64.3031005859375,179.4499969482422,138.00462341308594,324.78515625,42.32254409790039,426.2653503417969
2023-07-12,187.14637756347656,130.8000030517578,64.81287384033203,181.8800048828125,138.68800354003906,329.4057922363281,43.81663513183594,429.69500732421875
2023-07-13,187.90570068359375,134.3000030517578,65.20639038085938,182.00999450683594,139.36199951171875,334.73956298828125,45.887603759765625,433.1054382324219
2023-07-14,188.0536346435547,134.67999267578125,64.90229034423828,181.42999267578125,140.2045135498047,337.2598876953125,45.380592346191406,432.8357238769531
2023-07-17,191.30801391601562,133.55999755859375,64.9738540649414,181.55999755859375,143.58396911621094,337.7386169433594,46.37066650390625,434.3386535644531
2023-07-18,191.05160522460938,132.8300018310547,65.05433654785156,183.63999938964844,143.84608459472656,351.1805419921875,47.401649475097656,437.56597900390625
2023-07-19,192.40267944335938,135.36000061035156,65.20639038085938,183.6699981689453,144.39837646484375,346.8725280761719,46.9854621887207,438.5390319824219
2023-07-20,190.4599151611328,129.9600067138672,64.90229034423828,182.74000549316406,146.1770477294922,338.852294921875,45.43149185180664,435.6296081542969
2023-07-21,189.28639221191406,130.0,64.94702911376953,182.17999267578125,145.0536651611328,335.8239440917969,44.22284698486328,435.6296081542969
2023-07-24,190.0851593017578,128.8000030517578,64.8397216796875,181.39999389648438,147.90890502929688,337.1329040527344,44.52526092529297,437.5755920410156
2023-07-25,190.943115234375,129.1300048828125,64.7681655883789,182.41000366210938,146.80426025390625,342.8672790527344,45.59018325805664,438.77032470703125
2023-07-26,191.81094360351562,128.14999389648438,64.9827880859375,183.3000030517578,147.68421936035156,329.9626159667969,45.363624572753906,438.8377380371094
2023-07-27,190.54861450195312,128.25,64.42829132080078,180.4199981689453,146.05532836914062,323.0755615234375,45.810760498046875,435.92822265625
2023-07-28,193.12258911132812,132.2100067138672,64.6518783569336,181.86000061035156,146.88851928710938,330.5487365722656,46.65910339355469,440.19610595703125
2023-07-31,193.73399353027344,133.67999267578125,64.7681655883789,182.35000610351562,147.87142944335938,328.1553955078125,46.63814163208008,441.0342712402344
2023-08-01,192.90560913085938,131.69000244140625,64.3673095703125,180.4600067138672,147.14125061035156,328.5657043457031,46.41657257080078,439.7721862792969
2023-08-02,189.91751098632812,128.2100067138672,64.16104888916016,179.60000610351562,145.47491455078125,319.9300231933594,44.18293380737305,433.65460205078125
2023-08-03,188.5270233154297,128.91000366210938,63.766510009765625,179.5399932861328,146.3642578125,319.10943603515625,44.42844772338867,432.41180419921875
2023-08-04,179.4739227294922,139.57000732421875,64.29558563232422,180.19000244140625,146.05532836914062,320.2035827636719,44.59312438964844,430.4560852050781
2023-08-07,176.37733459472656,142.22000122070312,64.19694519042969,179.77999877929688,146.7480926513672,322.479736328125,45.328697204589844,434.21337890625
2023-08-08,177.31419372558594,139.94000244140625,64.43008422851562,178.63999938964844,145.92428588867188,318.5135192871094,44.57716369628906,432.32513427734375
2023-08-09,175.72647094726562,137.85000610351562,64.44802856445312,177.7899932861328,143.9677734375,314.7818603515625,42.47126007080078,429.4349670410156
2023-08-10,175.5094757080078,138.55999755859375,64.0893325805664,177.60000610351562,143.75245666503906,315.46563720703125,42.30559158325195,429.5890808105469
2023-08-11,175.5687255859375,138.41000366210938,63.883087158203125,177.60000610351562,144.58563232421875,313.5900573730469,40.775569915771484,429.338623046875
2023-08-14,177.2178955078125,140.57000732421875,63.8023796081543,177.05999755859375,144.88519287109375,316.5500183105469,43.66791915893555,431.70849609375
2023-08-15,175.23300170898438,137.6699981689453,63.65891647338867,176.58999633789062,141.19683837890625,314.42034912109375,43.85457229614258,426.6795959472656
2023-08-16,174.364013671875,135.07000732421875,63.47954559326172,175.57000732421875,140.59768676757812,313.65679931640625,43.40144729614258,423.5485534667969
2023-08-17,171.8260955810547,133.97999572753906,63.41679382324219,175.3000030517578,139.13731384277344,310.2109069824219,43.25972366333008,420.3211975097656
2023-08-18,172.30999755859375,133.22000122070312,63.55129623413086,175.3300018310547,139.45562744140625,309.8193359375,43.21480941772461,420.52349853515625
2023-08-21,173.64312744140625,134.67999267578125,63.24641418457031,175.80999755859375,139.93304443359375,315.10565185546875,46.87567901611328,423.259521484375
2023-08-22,175.0157470703125,134.25,63.32710647583008,176.10000610351562,137.0310516357422,315.6734313964844,45.579200744628906,422.11309814453125
2023-08-23,178.8571319580078,135.52000427246094,63.901039123535156,177.88999938964844,137.95779418945312,320.117919921875,47.02439498901367,426.81451416015625
2023-08-24,174.1763916015625,131.83999633789062,63.748573303222656,177.85000610351562,137.82675170898438,313.23590087890625,47.0713005065918,420.8992614746094
2023-08-25,176.37850952148438,133.25999450683594,63.748573303222656,177.6199951171875,137.65826416015625,316.1824951171875,45.928524017333984,423.8664855957031
2023-08-28,177.9387664794922,133.13999938964844,63.86515808105469,178.1300048828125,138.13568115234375,316.8873596191406,46.74393844604492,426.554443359375
2023-08-29,181.8196563720703,134.91000366210938,64.25970458984375,179.8699951171875,139.259033203125,321.4982604980469,48.689144134521484,432.7201232910156
2023-08-30,185.30555725097656,135.07000732421875,64.23281860351562,180.32000732421875,138.69735717773438,321.8702087402344,49.168216705322266,434.5024108886719
2023-08-31,185.52281188964844,138.00999450683594,64.34041595458984,180.02000427246094,136.98423767089844,320.8619384765625,49.25904083251953,433.8666076660156
2023-09-01,187.09295654296875,138.1199951171875,64.0311050415039,180.11000061035156,137.4429473876953,321.742919921875,48.41468048095703,434.67578125
2023-09-05,187.32992553710938,137.27000427246094,63.680419921875,178.63999938964844,135.92640686035156,326.5299987792969,48.453609466552734,432.7972106933594
2023-09-06,180.6248016357422,135.36000061035156,63.60847854614258,177.8300018310547,135.7017364501953,325.8741760253906,46.97337341308594,429.8877258300781
2023-09-07,175.34161376953125,137.85000610351562,63.82429504394531,178.02000427246094,134.54092407226562,322.9666748046875,46.1548957824707,428.56787109375
2023-09-08,175.95387268066406,138.22999572753906,63.84226989746094,178.0800018310547,134.64390563964844,327.23492431640625,45.48714065551758,429.2132873535156
2023-09-11,177.119140625,143.10000610351562,63.74335861206055,178.41000366210938,135.23367309570312,330.8276672363281,45.093875885009766,432.0361328125
2023-09-12,174.0973663330078,141.22999572753906,63.788307189941406,177.49000549316406,136.9935760498047,324.7874450683594,44.78644943237305,429.6661376953125
2023-09-13,172.0334930419922,144.85000610351562,63.88722229003906,177.0800018310547,137.0591278076172,328.9872131347656,45.40030288696289,430.1671142578125
2023-09-14,173.54434204101562,144.72000122070312,63.77931213378906,177.1699981689453,139.71774291992188,331.57171630859375,45.49612808227539,433.8761901855469
2023-09-15,172.82345581054688,140.38999938964844,63.653438568115234,178.33999633789062,139.3058319091797,323.2701416015625,43.81825256347656,428.6487121582031
2023-09-18,175.74649047851562,139.97999572753906,63.716392517089844,179.38999938964844,139.59603881835938,322.13458251953125,43.884124755859375,428.90008544921875
2023-09-19,176.83274841308594,137.6300048828125,63.58148956298828,179.22000122070312,139.4181671142578,321.73321533203125,43.43896484375,428.0106201171875
2023-09-20,173.29750061035156,135.2899932861328,63.50057601928711,179.35000610351562,138.82839965820312,314.01898193359375,42.16034698486328,424.0758056640625
2023-09-21,171.7569580078125,129.3300018310547,63.10492706298828,178.0500030517578,137.7425079345703,312.80511474609375,40.940616607666016,417.0664978027344
2023-09-22,172.60621643066406,129.1199951171875,63.36570358276367,178.6199951171875,136.4225311279297,310.33819580078125,41.53252029418945,416.1286926269531
2023-09-25,173.88011169433594,131.27000427246094,62.89812469482422,177.6999969482422,137.0965576171875,310.8570556640625,42.14338302612305,417.8786315917969
2023-09-26,169.8115692138672,125.9800033569336,62.83516311645508,176.27999877929688,135.67364501953125,305.57061767578125,41.83296203613281,411.7394104003906
2023-09-27,168.30067443847656,125.9800033569336,62.61036682128906,174.10000610351562,136.46934509277344,306.20697021484375,42.388919830322266,411.9037780761719
2023-09-28,168.55746459960938,125.9800033569336,62.77224349975586,173.22999572753906,138.1637420654297,307.03912353515625,43.008766174316406,414.2917785644531
2023-09-29,169.0709686279297,127.12000274658203,62.7452278137207,171.4499969482422,135.75790405273438,309.1046447753906,43.41799545288086,413.2862854003906
2023-10-02,171.57920837402344,129.4600067138672,62.31426239013672,169.64999389648438,134.5876922607422,315.02734375,44.6986083984375,413.12200927734375
2023-10-03,170.24610900878906,124.72000122070312,61.80935287475586,169.16000366210938,133.59542846679688,306.79437255859375,43.43596649169922,407.5918273925781
2023-10-04,171.49037170410156,127.0,62.21508026123047,169.13999938964844,134.19454956054688,312.2471008300781,43.95899200439453,410.5599670410156
2023-10-05,172.72470092773438,125.95999908447266,62.26016616821289,168.8300018310547,134.76036071777344,312.638671875,44.60478591918945,410.4052734375
2023-10-06,175.27247619628906,127.95999908447266,62.016719818115234,169.6999969482422,136.8350830078125,320.37249755859375,45.676788330078125,415.2779235839844
2023-10-09,176.75375366210938,128.25999450683594,62.64789962768555,172.82000732421875,136.5238494873047,322.8785400390625,45.18869400024414,417.9366760253906
2023-10-10,176.16123962402344,129.47999572753906,62.584781646728516,172.52999877929688,137.35374450683594,321.4786682128906,45.71271896362305,420.1119079589844
2023-10-11,177.55364990234375,131.8300018310547,62.87331771850586,173.7899932861328,137.82525634765625,325.4238586425781,46.718841552734375,421.83282470703125
2023-10-12,178.4522705078125,132.3300018310547,62.33230209350586,173.25999450683594,137.50460815429688,324.19036865234375,46.857582092285156,419.2611083984375
2023-10-13,176.6155242919922,129.7899932861328,62.62083435058594,178.8300018310547,139.5698699951172,320.8325500488281,45.37635040283203,417.1728515625
2023-10-16,176.4871368408203,132.5500030517578,62.29622268676758,177.9600067138672,139.42845153808594,325.63916015625,46.0091667175293,421.5621032714844
